time,open,high,low,close,tick_volume,tick_volume,spread
2025-09-30 10:10:00+00:00,3835.92,3839.38,3834.72,3838.03,761,0,15
2025-09-30 10:15:00+00:00,3838.03,3838.49,3832.35,3832.58,707,0,25
2025-09-30 10:20:00+00:00,3832.58,3833.33,3820.11,3830.03,904,0,27
2025-09-30 10:25:00+00:00,3830.02,3833.35,3823.85,3823.94,795,0,15
2025-09-30 10:30:00+00:00,3823.63,3823.91,3813.48,3816.68,968,0,17
2025-09-30 10:35:00+00:00,3816.92,3819.32,3807.64,3807.64,891,0,17
2025-09-30 10:40:00+00:00,3807.71,3816.78,3807.71,3815.73,857,0,11
2025-09-30 10:45:00+00:00,3815.63,3822.26,3815.36,3819.89,877,0,6
2025-09-30 10:50:00+00:00,3819.83,3821.1,3814.87,3817.01,788,0,5
2025-09-30 10:55:00+00:00,3817.06,3820.92,3816.02,3816.35,722,0,29
2025-09-30 11:00:00+00:00,3816.19,3821.55,3816.0,3818.63,671,0,23
2025-09-30 11:05:00+00:00,3818.51,3819.11,3811.06,3811.53,686,0,19
2025-09-30 11:10:00+00:00,3811.31,3812.33,3797.62,3799.74,836,0,8
2025-09-30 11:15:00+00:00,3799.43,3806.59,3799.43,3801.67,811,0,21
2025-09-30 11:20:00+00:00,3801.7,3804.2,3798.34,3798.34,711,0,19
2025-09-30 11:25:00+00:00,3798.38,3803.26,3798.38,3801.69,664,0,20
2025-09-30 11:30:00+00:00,3801.88,3806.9,3801.2,3803.43,756,0,24
2025-09-30 11:35:00+00:00,3803.45,3805.8,3800.06,3801.6,664,0,26
2025-09-30 11:40:00+00:00,3801.68,3804.34,3801.07,3801.81,606,0,12
2025-09-30 11:45:00+00:00,3801.23,3801.29,3793.24,3798.41,803,0,23
2025-09-30 11:50:00+00:00,3798.42,3801.68,3795.87,3798.51,793,0,1
2025-09-30 11:55:00+00:00,3798.41,3801.11,3796.79,3798.86,630,0,1
2025-09-30 12:00:00+00:00,3798.85,3804.24,3798.34,3803.61,696,0,24
2025-09-30 12:05:00+00:00,3803.61,3806.72,3803.25,3804.61,710,0,13
2025-09-30 12:10:00+00:00,3804.69,3805.56,3802.92,3803.48,537,0,29
2025-09-30 12:15:00+00:00,3803.48,3806.96,3803.21,3805.38,633,0,18
2025-09-30 12:20:00+00:00,3805.34,3810.12,3805.0,3807.84,685,0,21
2025-09-30 12:25:00+00:00,3807.79,3808.0,3803.21,3804.39,562,0,13
2025-09-30 12:30:00+00:00,3804.35,3808.46,3803.41,3808.43,548,0,27
2025-09-30 12:35:00+00:00,3808.41,3810.31,3806.75,3808.68,515,0,27
2025-09-30 12:40:00+00:00,3808.67,3810.51,3808.65,3809.7,466,0,27
2025-09-30 12:45:00+00:00,3809.68,3814.6,3809.63,3813.3,590,0,20
2025-09-30 12:50:00+00:00,3813.3,3814.74,3812.71,3814.35,563,0,13
2025-09-30 12:55:00+00:00,3814.35,3814.39,3812.22,3812.22,554,0,21
2025-09-30 13:00:00+00:00,3812.16,3813.63,3811.04,3811.92,530,0,10
2025-09-30 13:05:00+00:00,3811.94,3812.95,3809.43,3809.72,562,0,20
2025-09-30 13:10:00+00:00,3809.63,3809.66,3806.84,3806.92,634,0,23
2025-09-30 13:15:00+00:00,3806.91,3808.43,3804.65,3805.82,552,0,16
2025-09-30 13:20:00+00:00,3805.88,3810.28,3805.15,3808.68,558,0,15
2025-09-30 13:25:00+00:00,3808.79,3810.15,3808.11,3809.77,525,0,4
2025-09-30 13:30:00+00:00,3809.77,3816.58,3808.35,3816.18,653,0,5
2025-09-30 13:35:00+00:00,3816.11,3817.66,3814.27,3816.57,626,0,14
2025-09-30 13:40:00+00:00,3816.53,3817.26,3814.47,3815.03,514,0,12
2025-09-30 13:45:00+00:00,3815.0,3816.48,3813.15,3815.23,418,0,19
2025-09-30 13:50:00+00:00,3815.39,3816.3,3813.88,3814.13,512,0,23
2025-09-30 13:55:00+00:00,3814.2,3817.79,3813.89,3815.57,551,0,1
2025-09-30 14:00:00+00:00,3815.4,3816.72,3813.0,3813.39,607,0,21
2025-09-30 14:05:00+00:00,3813.34,3815.14,3811.14,3815.03,706,0,15
2025-09-30 14:10:00+00:00,3814.98,3816.56,3812.74,3816.54,666,0,17
2025-09-30 14:15:00+00:00,3816.12,3816.46,3811.7,3815.07,569,0,17
2025-09-30 14:20:00+00:00,3815.24,3816.81,3812.83,3813.46,722,0,17
2025-09-30 14:25:00+00:00,3813.16,3815.49,3812.3,3814.11,607,0,18
2025-09-30 14:30:00+00:00,3813.01,3815.38,3811.76,3814.14,613,0,19
2025-09-30 14:35:00+00:00,3814.12,3817.15,3814.12,3817.15,615,0,17
2025-09-30 14:40:00+00:00,3816.86,3817.02,3809.06,3810.93,778,0,6
2025-09-30 14:45:00+00:00,3810.9,3819.16,3810.52,3819.08,749,0,13
2025-09-30 14:50:00+00:00,3819.4,3821.78,3816.23,3820.5,688,0,19
2025-09-30 14:55:00+00:00,3820.42,3820.89,3817.86,3819.53,632,0,1
2025-09-30 15:00:00+00:00,3819.57,3820.27,3814.35,3815.16,652,0,9
2025-09-30 15:05:00+00:00,3815.18,3817.02,3813.87,3814.66,768,0,12
2025-09-30 15:10:00+00:00,3815.15,3817.19,3814.17,3817.1,725,0,9
2025-09-30 15:15:00+00:00,3817.45,3819.21,3816.89,3817.86,577,0,13
2025-09-30 15:20:00+00:00,3817.84,3819.46,3812.2,3813.65,704,0,1
2025-09-30 15:25:00+00:00,3813.65,3816.92,3811.82,3815.36,760,0,3
2025-09-30 15:30:00+00:00,3815.53,3819.99,3812.52,3817.77,949,0,1
2025-09-30 15:35:00+00:00,3817.99,3823.73,3817.7,3822.67,895,0,1
2025-09-30 15:40:00+00:00,3822.63,3825.28,3820.32,3825.04,754,0,10
2025-09-30 15:45:00+00:00,3825.3,3829.45,3824.78,3829.24,919,0,2
2025-09-30 15:50:00+00:00,3829.21,3829.99,3824.63,3824.98,924,0,1
2025-09-30 15:55:00+00:00,3824.98,3826.43,3822.76,3824.18,776,0,8
2025-09-30 16:00:00+00:00,3823.4,3828.43,3820.54,3828.24,913,0,9
2025-09-30 16:05:00+00:00,3828.46,3838.67,3828.46,3838.67,959,0,8
2025-09-30 16:10:00+00:00,3838.67,3847.14,3838.02,3843.83,986,0,9
2025-09-30 16:15:00+00:00,3843.92,3849.83,3842.89,3849.45,946,0,15
2025-09-30 16:20:00+00:00,3849.56,3852.59,3844.77,3852.26,953,0,10
2025-09-30 16:25:00+00:00,3852.13,3852.13,3843.5,3844.01,910,0,7
2025-09-30 16:30:00+00:00,3844.17,3848.21,3842.91,3843.92,855,0,17
2025-09-30 16:35:00+00:00,3844.1,3848.49,3843.88,3847.21,877,0,11
2025-09-30 16:40:00+00:00,3847.27,3850.19,3845.51,3849.97,801,0,15
2025-09-30 16:45:00+00:00,3849.97,3850.42,3848.14,3849.09,808,0,1
2025-09-30 16:50:00+00:00,3848.91,3854.59,3845.55,3854.59,843,0,14
2025-09-30 16:55:00+00:00,3854.45,3854.55,3852.63,3854.1,782,0,5
2025-09-30 17:00:00+00:00,3854.02,3854.15,3845.69,3846.12,830,0,12
2025-09-30 17:05:00+00:00,3845.99,3847.18,3834.1,3835.88,899,0,1
2025-09-30 17:10:00+00:00,3835.92,3842.98,3832.62,3835.31,912,0,9
2025-09-30 17:15:00+00:00,3835.28,3836.92,3831.32,3836.31,919,0,13
2025-09-30 17:20:00+00:00,3836.31,3839.9,3835.95,3839.64,864,0,18
2025-09-30 17:25:00+00:00,3839.53,3839.62,3834.27,3835.15,818,0,12
2025-09-30 17:30:00+00:00,3835.14,3838.83,3834.53,3838.52,736,0,11
2025-09-30 17:35:00+00:00,3838.55,3841.64,3834.9,3838.44,791,0,6
2025-09-30 17:40:00+00:00,3838.43,3840.79,3834.99,3838.8,782,0,3
2025-09-30 17:45:00+00:00,3839.2,3839.65,3835.6,3839.65,764,0,8
2025-09-30 17:50:00+00:00,3839.62,3840.62,3837.11,3837.84,698,0,16
2025-09-30 17:55:00+00:00,3837.89,3839.22,3836.03,3839.2,710,0,1
2025-09-30 18:00:00+00:00,3839.04,3841.89,3838.04,3841.43,732,0,3
2025-09-30 18:05:00+00:00,3841.44,3844.82,3840.59,3843.66,732,0,7
2025-09-30 18:10:00+00:00,3843.68,3844.12,3841.64,3843.41,679,0,16
2025-09-30 18:15:00+00:00,3843.43,3844.43,3842.06,3842.85,585,0,24
2025-09-30 18:20:00+00:00,3842.8,3844.33,3840.96,3842.22,728,0,21
2025-09-30 18:25:00+00:00,3842.22,3844.36,3841.85,3843.89,672,0,21
2025-09-30 18:30:00+00:00,3844.0,3845.1,3842.76,3844.56,631,0,11
2025-09-30 18:35:00+00:00,3844.55,3845.71,3843.79,3845.52,571,0,5
2025-09-30 18:40:00+00:00,3845.48,3846.09,3844.29,3845.73,477,0,11
2025-09-30 18:45:00+00:00,3845.67,3848.1,3845.09,3847.83,588,0,7
2025-09-30 18:50:00+00:00,3847.8,3848.07,3846.16,3846.26,638,0,9
2025-09-30 18:55:00+00:00,3846.27,3846.97,3845.56,3846.06,538,0,7
2025-09-30 19:00:00+00:00,3846.08,3847.48,3844.18,3845.41,554,0,1
2025-09-30 19:05:00+00:00,3845.41,3846.44,3843.88,3846.44,501,0,15
2025-09-30 19:10:00+00:00,3846.47,3847.14,3845.35,3845.56,472,0,12
2025-09-30 19:15:00+00:00,3845.7,3848.38,3845.58,3847.84,543,0,8
2025-09-30 19:20:00+00:00,3847.85,3848.75,3847.16,3848.21,543,0,10
2025-09-30 19:25:00+00:00,3848.0,3848.34,3845.28,3845.79,678,0,11
2025-09-30 19:30:00+00:00,3845.89,3847.86,3845.56,3847.83,579,0,16
2025-09-30 19:35:00+00:00,3847.9,3849.46,3846.28,3847.29,527,0,11
2025-09-30 19:40:00+00:00,3847.29,3848.47,3844.89,3846.01,528,0,1
2025-09-30 19:45:00+00:00,3846.11,3846.49,3842.82,3843.06,627,0,20
2025-09-30 19:50:00+00:00,3843.07,3844.56,3843.04,3844.26,482,0,12
2025-09-30 19:55:00+00:00,3844.25,3845.03,3843.16,3844.17,461,0,14
2025-09-30 20:00:00+00:00,3844.17,3844.94,3840.66,3840.69,486,0,11
2025-09-30 20:05:00+00:00,3840.69,3841.53,3839.88,3840.68,513,0,3
2025-09-30 20:10:00+00:00,3840.68,3841.42,3839.93,3841.15,417,0,2
2025-09-30 20:15:00+00:00,3841.09,3843.63,3840.75,3843.36,459,0,1
2025-09-30 20:20:00+00:00,3843.35,3845.84,3842.91,3844.26,527,0,8
2025-09-30 20:25:00+00:00,3844.27,3846.54,3844.19,3846.12,522,0,4
2025-09-30 20:30:00+00:00,3846.07,3846.36,3843.81,3844.77,532,0,11
2025-09-30 20:35:00+00:00,3844.65,3846.1,3844.19,3845.88,503,0,7
2025-09-30 20:40:00+00:00,3845.88,3846.48,3845.32,3845.61,378,0,19
2025-09-30 20:45:00+00:00,3845.61,3848.07,3845.15,3847.66,455,0,16
2025-09-30 20:50:00+00:00,3847.66,3849.04,3847.41,3848.17,447,0,16
2025-09-30 20:55:00+00:00,3848.26,3848.84,3847.95,3848.1,429,0,7
2025-09-30 21:00:00+00:00,3848.16,3850.71,3847.16,3849.27,548,0,12
2025-09-30 21:05:00+00:00,3849.35,3850.21,3848.51,3850.12,384,0,4
2025-09-30 21:10:00+00:00,3850.14,3850.57,3849.53,3850.29,421,0,2
2025-09-30 21:15:00+00:00,3850.37,3851.84,3850.29,3851.52,478,0,9
2025-09-30 21:20:00+00:00,3851.52,3854.86,3851.52,3854.38,537,0,12
2025-09-30 21:25:00+00:00,3854.34,3854.41,3852.95,3853.2,515,0,13
2025-09-30 21:30:00+00:00,3853.22,3854.74,3853.22,3853.72,500,0,19
2025-09-30 21:35:00+00:00,3853.81,3855.32,3853.79,3855.31,445,0,18
2025-09-30 21:40:00+00:00,3855.3,3855.41,3854.9,3855.2,528,0,16
2025-09-30 21:45:00+00:00,3855.2,3855.48,3854.56,3855.22,566,0,9
2025-09-30 21:50:00+00:00,3855.16,3859.8,3854.59,3859.72,698,0,9
2025-09-30 21:55:00+00:00,3859.75,3860.86,3857.32,3859.07,882,0,6
2025-09-30 22:00:00+00:00,3859.05,3859.05,3853.38,3854.91,605,0,5
2025-09-30 22:05:00+00:00,3854.91,3854.91,3850.7,3852.14,454,0,17
2025-09-30 22:10:00+00:00,3851.64,3853.8,3851.15,3853.2,280,0,19
2025-09-30 22:15:00+00:00,3853.02,3855.26,3852.28,3853.94,283,0,18
2025-09-30 22:20:00+00:00,3853.94,3855.22,3853.83,3854.87,201,0,16
2025-09-30 22:25:00+00:00,3854.86,3855.38,3853.95,3855.37,209,0,17
2025-09-30 22:30:00+00:00,3855.46,3856.27,3854.88,3855.77,250,0,24
2025-09-30 22:35:00+00:00,3855.86,3858.99,3855.82,3857.86,318,0,28
2025-09-30 22:40:00+00:00,3857.86,3858.96,3856.25,3856.58,221,0,21
2025-09-30 22:45:00+00:00,3856.68,3858.9,3855.75,3858.41,267,0,17
2025-09-30 22:50:00+00:00,3858.46,3860.17,3858.46,3859.69,275,0,18
2025-09-30 22:55:00+00:00,3859.64,3860.0,3858.34,3858.43,226,0,31
2025-10-01 00:05:00+00:00,3860.12,3861.43,3859.24,3860.29,236,0,30
2025-10-01 00:10:00+00:00,3860.29,3860.78,3858.94,3859.95,217,0,39
2025-10-01 00:15:00+00:00,3859.95,3860.81,3859.77,3860.19,155,0,38
2025-10-01 00:20:00+00:00,3860.0,3860.33,3858.4,3858.69,227,0,35
2025-10-01 00:25:00+00:00,3858.71,3859.55,3854.93,3854.94,373,0,29
2025-10-01 00:30:00+00:00,3854.83,3859.14,3854.83,3859.11,310,0,30
2025-10-01 00:35:00+00:00,3859.11,3859.34,3856.88,3858.24,241,0,31
2025-10-01 00:40:00+00:00,3858.25,3859.23,3858.2,3859.13,199,0,35
2025-10-01 00:45:00+00:00,3859.13,3860.93,3859.12,3859.96,187,0,35
2025-10-01 00:50:00+00:00,3859.96,3860.88,3859.55,3859.62,197,0,37
2025-10-01 00:55:00+00:00,3859.63,3860.22,3858.83,3860.03,219,0,34
2025-10-01 01:00:00+00:00,3860.29,3861.52,3860.28,3860.94,242,0,31
2025-10-01 01:05:00+00:00,3860.92,3862.31,3860.92,3861.96,244,0,20
2025-10-01 01:10:00+00:00,3862.04,3862.32,3861.73,3861.91,267,0,30
2025-10-01 01:15:00+00:00,3862.01,3862.43,3861.7,3861.89,139,0,35
2025-10-01 01:20:00+00:00,3861.58,3861.99,3860.65,3860.96,125,0,35
2025-10-01 01:25:00+00:00,3861.02,3861.87,3860.89,3861.73,69,0,38
2025-10-01 01:30:00+00:00,3861.71,3861.91,3860.3,3861.58,144,0,34
2025-10-01 01:35:00+00:00,3861.51,3862.05,3860.51,3861.04,142,0,31
2025-10-01 01:40:00+00:00,3860.84,3861.87,3860.48,3861.79,142,0,32
2025-10-01 01:45:00+00:00,3861.77,3862.78,3861.76,3862.4,219,0,35
2025-10-01 01:50:00+00:00,3862.39,3862.83,3861.04,3862.03,189,0,31
2025-10-01 01:55:00+00:00,3861.95,3863.16,3861.41,3863.03,230,0,25
2025-10-01 02:00:00+00:00,3863.05,3864.64,3862.69,3864.62,548,0,14
2025-10-01 02:05:00+00:00,3864.61,3865.06,3863.76,3864.37,417,0,15
2025-10-01 02:10:00+00:00,3864.46,3865.34,3864.15,3865.26,352,0,18
2025-10-01 02:15:00+00:00,3865.3,3865.46,3864.56,3864.9,366,0,15
2025-10-01 02:20:00+00:00,3864.89,3865.08,3863.73,3864.17,362,0,23
2025-10-01 02:25:00+00:00,3864.15,3864.16,3861.32,3861.32,397,0,25
2025-10-01 02:30:00+00:00,3861.23,3861.99,3858.76,3860.38,477,0,20
2025-10-01 02:35:00+00:00,3860.42,3861.47,3859.31,3861.47,420,0,12
2025-10-01 02:40:00+00:00,3861.45,3864.88,3861.4,3863.68,446,0,21
2025-10-01 02:45:00+00:00,3863.66,3864.12,3862.58,3863.67,411,0,22
2025-10-01 02:50:00+00:00,3863.75,3863.77,3862.19,3862.25,377,0,20
2025-10-01 02:55:00+00:00,3862.33,3862.34,3860.6,3860.96,403,0,27
2025-10-01 03:00:00+00:00,3860.37,3862.84,3859.66,3860.8,427,0,25
2025-10-01 03:05:00+00:00,3860.81,3860.94,3859.22,3859.3,338,0,16
2025-10-01 03:10:00+00:00,3859.31,3863.07,3859.31,3862.33,511,0,18
2025-10-01 03:15:00+00:00,3862.39,3864.46,3861.53,3863.86,425,0,20
2025-10-01 03:20:00+00:00,3863.86,3864.46,3862.45,3864.29,553,0,33
2025-10-01 03:25:00+00:00,3864.28,3865.29,3863.94,3865.08,543,0,27
2025-10-01 03:30:00+00:00,3865.13,3865.66,3864.0,3864.27,486,0,23
2025-10-01 03:35:00+00:00,3864.27,3865.86,3864.05,3864.95,402,0,11
2025-10-01 03:40:00+00:00,3864.93,3866.39,3864.91,3866.16,407,0,17
2025-10-01 03:45:00+00:00,3866.17,3868.93,3865.94,3868.55,430,0,11
2025-10-01 03:50:00+00:00,3868.2,3869.01,3865.77,3867.59,472,0,17
2025-10-01 03:55:00+00:00,3867.63,3868.98,3867.63,3868.96,470,0,5
2025-10-01 04:00:00+00:00,3868.92,3871.29,3868.48,3871.0,656,0,17
2025-10-01 04:05:00+00:00,3870.9,3875.46,3870.9,3873.1,818,0,7
2025-10-01 04:10:00+00:00,3872.98,3874.84,3867.66,3867.75,718,0,18
2025-10-01 04:15:00+00:00,3867.88,3870.8,3866.98,3868.04,623,0,13
2025-10-01 04:20:00+00:00,3868.24,3868.84,3864.84,3865.15,545,0,18
2025-10-01 04:25:00+00:00,3865.25,3867.88,3864.81,3866.36,491,0,18
2025-10-01 04:30:00+00:00,3866.31,3867.49,3864.9,3865.41,653,0,14
2025-10-01 04:35:00+00:00,3865.45,3865.77,3864.27,3865.42,440,0,10
2025-10-01 04:40:00+00:00,3865.61,3866.53,3864.59,3865.78,450,0,25
2025-10-01 04:45:00+00:00,3865.77,3866.21,3864.67,3866.01,412,0,26
2025-10-01 04:50:00+00:00,3866.02,3866.92,3858.37,3861.1,503,0,19
2025-10-01 04:55:00+00:00,3861.15,3864.45,3860.88,3863.56,661,0,14
2025-10-01 05:00:00+00:00,3863.56,3866.59,3859.97,3859.97,594,0,12
2025-10-01 05:05:00+00:00,3859.98,3862.44,3859.07,3861.96,627,0,16
2025-10-01 05:10:00+00:00,3861.95,3863.48,3859.91,3862.19,479,0,18
2025-10-01 05:15:00+00:00,3862.21,3863.19,3861.46,3862.92,401,0,11
2025-10-01 05:20:00+00:00,3862.9,3864.18,3862.35,3863.34,384,0,9
2025-10-01 05:25:00+00:00,3863.19,3864.16,3862.89,3863.72,321,0,21
2025-10-01 05:30:00+00:00,3863.77,3864.45,3859.85,3860.29,665,0,22
2025-10-01 05:35:00+00:00,3860.26,3860.54,3855.75,3859.81,667,0,23
2025-10-01 05:40:00+00:00,3859.72,3864.25,3859.67,3863.92,558,0,15
2025-10-01 05:45:00+00:00,3864.11,3864.75,3862.51,3863.09,454,0,17
2025-10-01 05:50:00+00:00,3863.09,3863.3,3860.83,3862.53,383,0,18
2025-10-01 05:55:00+00:00,3862.63,3862.68,3861.52,3862.11,300,0,13
2025-10-01 06:00:00+00:00,3862.05,3864.66,3861.9,3863.14,373,0,23
2025-10-01 06:05:00+00:00,3863.17,3863.34,3858.91,3860.49,419,0,23
2025-10-01 06:10:00+00:00,3860.47,3861.78,3858.45,3860.76,429,0,16
2025-10-01 06:15:00+00:00,3860.66,3861.36,3859.95,3861.15,372,0,27
2025-10-01 06:20:00+00:00,3861.16,3862.65,3860.39,3861.29,324,0,23
2025-10-01 06:25:00+00:00,3861.3,3861.53,3860.45,3860.97,320,0,25
2025-10-01 06:30:00+00:00,3860.99,3861.42,3858.64,3858.64,429,0,13
2025-10-01 06:35:00+00:00,3858.63,3858.88,3857.74,3857.84,383,0,14
2025-10-01 06:40:00+00:00,3857.78,3859.15,3857.64,3859.05,385,0,22
2025-10-01 06:45:00+00:00,3859.08,3861.73,3859.08,3860.56,359,0,24
2025-10-01 06:50:00+00:00,3860.57,3863.71,3860.56,3863.31,354,0,17
2025-10-01 06:55:00+00:00,3863.31,3865.09,3862.93,3864.97,404,0,20
2025-10-01 07:00:00+00:00,3865.03,3869.86,3864.79,3869.31,658,0,12
2025-10-01 07:05:00+00:00,3869.31,3869.37,3863.36,3863.7,593,0,14
2025-10-01 07:10:00+00:00,3863.73,3865.1,3863.4,3864.26,389,0,25
2025-10-01 07:15:00+00:00,3864.31,3867.79,3864.3,3867.47,330,0,24
2025-10-01 07:20:00+00:00,3867.34,3868.44,3866.41,3867.91,356,0,25
2025-10-01 07:25:00+00:00,3867.82,3868.02,3865.04,3865.81,419,0,22
2025-10-01 07:30:00+00:00,3865.83,3866.34,3863.69,3865.47,347,0,21
2025-10-01 07:35:00+00:00,3865.42,3866.56,3863.26,3863.73,344,0,32
2025-10-01 07:40:00+00:00,3863.73,3865.01,3862.73,3862.93,296,0,30
2025-10-01 07:45:00+00:00,3862.92,3863.86,3862.26,3863.41,356,0,26
2025-10-01 07:50:00+00:00,3863.3,3864.25,3862.67,3863.46,349,0,21
2025-10-01 07:55:00+00:00,3863.37,3864.39,3862.51,3863.51,364,0,3
2025-10-01 08:00:00+00:00,3863.48,3864.42,3860.31,3861.89,500,0,5
2025-10-01 08:05:00+00:00,3861.9,3863.54,3859.14,3859.54,419,0,26
2025-10-01 08:10:00+00:00,3859.54,3861.06,3858.61,3858.69,572,0,13
2025-10-01 08:15:00+00:00,3858.52,3858.78,3856.27,3856.42,548,0,23
2025-10-01 08:20:00+00:00,3856.42,3857.48,3853.42,3857.41,679,0,26
2025-10-01 08:25:00+00:00,3857.31,3861.87,3857.22,3861.87,533,0,19
2025-10-01 08:30:00+00:00,3861.87,3862.3,3859.15,3860.96,489,0,24
2025-10-01 08:35:00+00:00,3860.94,3862.42,3859.9,3861.07,546,0,19
2025-10-01 08:40:00+00:00,3861.04,3864.82,3860.55,3863.81,645,0,11
2025-10-01 08:45:00+00:00,3863.8,3864.88,3862.9,3863.71,562,0,21
2025-10-01 08:50:00+00:00,3863.78,3863.79,3860.88,3862.2,499,0,15
2025-10-01 08:55:00+00:00,3862.27,3862.31,3858.0,3859.34,650,0,18
2025-10-01 09:00:00+00:00,3859.46,3862.44,3859.15,3861.28,664,0,27
2025-10-01 09:05:00+00:00,3861.36,3863.71,3860.42,3862.86,600,0,10
2025-10-01 09:10:00+00:00,3862.87,3867.29,3862.87,3866.87,639,0,16
2025-10-01 09:15:00+00:00,3866.84,3868.8,3866.18,3868.52,604,0,21
2025-10-01 09:20:00+00:00,3868.58,3870.54,3868.21,3868.35,679,0,13
2025-10-01 09:25:00+00:00,3868.39,3871.28,3867.48,3870.72,665,0,12
2025-10-01 09:30:00+00:00,3870.7,3872.16,3870.01,3870.81,710,0,18
2025-10-01 09:35:00+00:00,3870.82,3874.05,3869.93,3873.39,654,0,1
2025-10-01 09:40:00+00:00,3873.38,3873.38,3868.19,3869.02,673,0,1
2025-10-01 09:45:00+00:00,3868.84,3874.87,3868.84,3874.43,656,0,7
2025-10-01 09:50:00+00:00,3874.37,3879.68,3873.51,3878.2,726,0,7
2025-10-01 09:55:00+00:00,3878.37,3879.42,3875.74,3879.31,694,0,22
2025-10-01 10:00:00+00:00,3879.48,3885.39,3879.23,3884.92,736,0,19
2025-10-01 10:05:00+00:00,3884.87,3884.95,3882.35,3884.02,757,0,17
2025-10-01 10:10:00+00:00,3884.06,3889.2,3883.6,3888.23,799,0,13
2025-10-01 10:15:00+00:00,3888.21,3893.01,3888.11,3892.87,739,0,17
2025-10-01 10:20:00+00:00,3892.86,3895.5,3892.25,3893.22,801,0,8
2025-10-01 10:25:00+00:00,3893.15,3894.1,3890.94,3891.73,634,0,16
2025-10-01 10:30:00+00:00,3891.73,3892.53,3888.13,3888.78,713,0,12
2025-10-01 10:35:00+00:00,3888.87,3893.98,3888.3,3888.89,696,0,12
2025-10-01 10:40:00+00:00,3889.07,3893.14,3889.07,3891.92,644,0,19
2025-10-01 10:45:00+00:00,3891.91,3892.64,3890.38,3891.32,563,0,8
2025-10-01 10:50:00+00:00,3891.31,3892.39,3890.49,3892.24,519,0,17
2025-10-01 10:55:00+00:00,3892.33,3893.79,3891.73,3892.99,409,0,16
2025-10-01 11:00:00+00:00,3893.02,3895.0,3892.42,3893.24,444,0,14
2025-10-01 11:05:00+00:00,3893.24,3894.11,3891.99,3893.59,490,0,17
2025-10-01 11:10:00+00:00,3893.62,3895.15,3893.17,3893.86,466,0,19
2025-10-01 11:15:00+00:00,3893.9,3893.94,3888.68,3888.68,529,0,27
2025-10-01 11:20:00+00:00,3888.81,3889.24,3884.53,3886.45,738,0,4
2025-10-01 11:25:00+00:00,3886.43,3887.4,3885.27,3886.18,599,0,10
2025-10-01 11:30:00+00:00,3886.38,3886.53,3883.76,3884.7,673,0,13
2025-10-01 11:35:00+00:00,3884.72,3887.73,3884.46,3887.73,569,0,18
2025-10-01 11:40:00+00:00,3887.68,3891.11,3887.1,3888.76,668,0,18
2025-10-01 11:45:00+00:00,3888.7,3889.6,3885.37,3889.32,610,0,20
2025-10-01 11:50:00+00:00,3889.4,3891.62,3888.67,3890.98,522,0,18
2025-10-01 11:55:00+00:00,3891.09,3891.1,3888.77,3888.94,496,0,26
2025-10-01 12:00:00+00:00,3889.03,3889.47,3885.92,3887.98,521,0,19
2025-10-01 12:05:00+00:00,3888.01,3889.04,3886.32,3886.88,524,0,23
2025-10-01 12:10:00+00:00,3886.98,3889.63,3885.88,3889.09,505,0,20
2025-10-01 12:15:00+00:00,3889.06,3889.06,3887.01,3888.13,434,0,21
2025-10-01 12:20:00+00:00,3888.11,3889.61,3887.09,3888.89,521,0,22
2025-10-01 12:25:00+00:00,3888.89,3889.14,3886.37,3886.49,513,0,22
2025-10-01 12:30:00+00:00,3886.32,3887.74,3886.07,3886.1,468,0,19
2025-10-01 12:35:00+00:00,3886.11,3886.52,3885.24,3886.01,448,0,12
2025-10-01 12:40:00+00:00,3886.01,3887.87,3885.42,3887.56,421,0,9
2025-10-01 12:45:00+00:00,3887.53,3889.76,3887.36,3887.39,451,0,11
2025-10-01 12:50:00+00:00,3887.5,3889.19,3886.74,3888.35,410,0,20
2025-10-01 12:55:00+00:00,3888.35,3888.38,3886.25,3887.74,399,0,21
2025-10-01 13:00:00+00:00,3887.81,3888.44,3886.55,3887.94,347,0,28
2025-10-01 13:05:00+00:00,3888.14,3888.56,3885.03,3885.35,386,0,3
2025-10-01 13:10:00+00:00,3885.34,3886.09,3881.21,3883.36,592,0,1
2025-10-01 13:15:00+00:00,3883.26,3885.48,3882.81,3884.48,512,0,12
2025-10-01 13:20:00+00:00,3884.48,3885.54,3883.73,3884.58,468,0,1
2025-10-01 13:25:00+00:00,3884.58,3884.7,3881.91,3881.97,426,0,13
2025-10-01 13:30:00+00:00,3881.96,3882.57,3878.08,3881.85,659,0,1
2025-10-01 13:35:00+00:00,3881.82,3882.11,3879.52,3880.7,500,0,6
2025-10-01 13:40:00+00:00,3880.69,3882.4,3880.09,3881.96,414,0,10
2025-10-01 13:45:00+00:00,3881.8,3883.94,3881.21,3882.97,488,0,11
2025-10-01 13:50:00+00:00,3882.71,3883.46,3881.38,3882.46,410,0,30
2025-10-01 13:55:00+00:00,3882.3,3884.51,3881.96,3883.75,490,0,18
2025-10-01 14:00:00+00:00,3884.08,3884.62,3882.64,3883.42,540,0,27
2025-10-01 14:05:00+00:00,3883.31,3885.34,3881.59,3883.39,641,0,17
2025-10-01 14:10:00+00:00,3883.24,3885.31,3882.9,3884.82,577,0,11
2025-10-01 14:15:00+00:00,3884.58,3891.05,3884.48,3888.42,916,0,18
